doc_id,url,cache,text version,nature,published_datapolitics,entity_datapolitics,entity_type_datapolitics
7000/01ba6c71cdd1625e61fdd18f014e723361df8276_2017_CHRONO_DECI,http://sudestavenir.fr/wp-content/uploads/2021/02/2017_CHRONO_DECISION.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/7000/01ba6c71cdd1625e61fdd18f014e723361df8276_2017_CHRONO_DECI,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/7000/01ba6c71cdd1625e61fdd18f014e723361df8276_2017_CHRONO_DECI.txt,pv.cr,01/02/2021,Métropole du Grand Paris,Intercommunalité
6723/da00bdcca61d988cadb8bccd91886a1adb2678c1_PV_210920.pdf,https://www.saintandredecubzac.fr/wp-content/uploads/2022/01/PV_210920.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6723/da00bdcca61d988cadb8bccd91886a1adb2678c1_PV_210920.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6723/da00bdcca61d988cadb8bccd91886a1adb2678c1_PV_210920.pdf.txt,pv.cr,21/09/2020,Saint-André-de-Cubzac,Commune
6750/2a70d6328f91269a7c354ddeea4b1627ef22b80d_RS 122_N Complet,https://www.alpes-de-haute-provence.gouv.fr/contenu/telechargement/24832/141691/file/RS 122_N Complet.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6750/2a70d6328f91269a7c354ddeea4b1627ef22b80d_RS 122_N Complet,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6750/2a70d6328f91269a7c354ddeea4b1627ef22b80d_RS 122_N Complet.txt,acte.arrete,30/09/2020,Préfecture - Alpes-de-Haute-Provence,Préfecture
6750/7d4b5878b87a607c5ccdaa3a1ee31f2ddc12cb6e_recueil-04-2021-,https://www.alpes-de-haute-provence.gouv.fr/contenu/telechargement/29043/164432/file/recueil-04-2021-073-recueil-des-actes-administratifs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6750/7d4b5878b87a607c5ccdaa3a1ee31f2ddc12cb6e_recueil-04-2021-,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6750/7d4b5878b87a607c5ccdaa3a1ee31f2ddc12cb6e_recueil-04-2021-.txt,acte.arrete,30/09/2020,Préfecture - Alpes-de-Haute-Provence,Préfecture
789/f14012c92996d0e3c10713db811d65111428ff7d_Conseil-Municipa,https://www.montgeron.fr/wp-content/uploads/2020/10/Conseil-Municipal-du-29-septembre-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/789/f14012c92996d0e3c10713db811d65111428ff7d_Conseil-Municipa,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/789/f14012c92996d0e3c10713db811d65111428ff7d_Conseil-Municipa.txt,pv.cr,29/09/2020,Montgeron,Commune
3275/dcfe1_CR+CM+du+08+septembre+2020.pdf,http://www.pontonx.fr/content/download/59683/489508/version/2/file/CR+CM+du+08+septembre+2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3275/dcfe1_CR+CM+du+08+septembre+2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3275/dcfe1_CR+CM+du+08+septembre+2020.pdf.txt,pv.cr,08/09/2020,Pontonx-sur-l'Adour,Commune
1364/aca9b_conseil_municipal_2020-09-29_odj.pdf,https://www.villejuif.fr/fileadmin/www.ville-villejuif.fr/MEDIA/Rubriques/Ma_ville/Democratie/Compte-rendus-conseil/Compte-rendus-conseil_2020/conseil_municipal_2020-09-29_odj.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1364/aca9b_conseil_municipal_2020-09-29_odj.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1364/aca9b_conseil_municipal_2020-09-29_odj.pdf.txt,acte.delib,29/09/2020,Villejuif,Commune
1364/d185a_conseil_municipal_2020-09-29_delib.pdf,https://www.villejuif.fr/fileadmin/www.ville-villejuif.fr/MEDIA/Rubriques/Ma_ville/Democratie/Compte-rendus-conseil/Compte-rendus-conseil_2020/conseil_municipal_2020-09-29_delib.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1364/d185a_conseil_municipal_2020-09-29_delib.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1364/d185a_conseil_municipal_2020-09-29_delib.pdf.txt,pv.cr,29/09/2020,Villejuif,Commune
1364/90f2d_conseil_municipal_2020-09-29_crs.pdf,https://www.villejuif.fr/fileadmin/www.ville-villejuif.fr/MEDIA/Rubriques/Ma_ville/Democratie/Compte-rendus-conseil/Compte-rendus-conseil_2020/conseil_municipal_2020-09-29_crs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1364/90f2d_conseil_municipal_2020-09-29_crs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1364/90f2d_conseil_municipal_2020-09-29_crs.pdf.txt,acte.delib,29/09/2020,Villejuif,Commune
2934/e1326f8eb84399923fa0ea74f7bcf5470b5c9e74_27376_3_reglemen,https://www.dreux-agglomeration.fr/wp-content/uploads/2021/01/27376_3_reglement_ecrit_version-arrêt.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2934/e1326f8eb84399923fa0ea74f7bcf5470b5c9e74_27376_3_reglemen,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2934/e1326f8eb84399923fa0ea74f7bcf5470b5c9e74_27376_3_reglemen.txt,dlao.autres,25/08/2020,CA Agglo du Pays de Dreux (28),Intercommunalité
6796/ba232b2dfdcc12ec55bf9c7936ce21da2b08bf7a_raa_special_du_3,https://www.loire.gouv.fr/contenu/telechargement/6186/51747/file/raa_special_du_31_aout_2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6796/ba232b2dfdcc12ec55bf9c7936ce21da2b08bf7a_raa_special_du_3,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6796/ba232b2dfdcc12ec55bf9c7936ce21da2b08bf7a_raa_special_du_3.txt,acte.arrete,31/08/2020,Loire,Conseil départemental
3897/b240ec939b1908229c5616bc345a8b92a72b066c_Compte-rendu-som,https://www.gennesvaldeloire.fr/medias/2020/08/Compte-rendu-sommaire-du-03-aout-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3897/b240ec939b1908229c5616bc345a8b92a72b066c_Compte-rendu-som,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3897/b240ec939b1908229c5616bc345a8b92a72b066c_Compte-rendu-som.txt,pv.cr,03/08/2020,Gennes-Val-de-Loire,Commune
6750/d5b16a124c62843f45608fc99cdbb4fe6bdb4ccb_84_PDFsam_RS 98_,https://www.alpes-de-haute-provence.gouv.fr/contenu/telechargement/24344/139165/file/84_PDFsam_RS 98_N complet.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6750/d5b16a124c62843f45608fc99cdbb4fe6bdb4ccb_84_PDFsam_RS 98_,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6750/d5b16a124c62843f45608fc99cdbb4fe6bdb4ccb_84_PDFsam_RS 98_.txt,acte.arrete,24/08/2020,Préfecture - Alpes-de-Haute-Provence,Préfecture
2300/1ec8c43655fb2ba298335ed536740c4f90e10e69_PV-CM-18102023.p,https://www.copler.fr/wp-content/uploads/2024/03/PV-CM-18102023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2300/1ec8c43655fb2ba298335ed536740c4f90e10e69_PV-CM-18102023.p,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2300/1ec8c43655fb2ba298335ed536740c4f90e10e69_PV-CM-18102023.p.txt,pv.cr,18/10/2023,CC du Pays entre Loire et Rhône,Intercommunalité
2300/5f54c4f1be89098ef5cf4177ae7aa6767ae0bf8b_PV-CM-07122023.p,https://www.copler.fr/wp-content/uploads/2024/03/PV-CM-07122023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2300/5f54c4f1be89098ef5cf4177ae7aa6767ae0bf8b_PV-CM-07122023.p,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2300/5f54c4f1be89098ef5cf4177ae7aa6767ae0bf8b_PV-CM-07122023.p.txt,pv.cr,07/12/2023,CC du Pays entre Loire et Rhône,Intercommunalité
2701/d8b19fb306e78b685b328a56e7f3672cc226477d_PV_CC_12_fevrier,http://www.lacove.fr/fileadmin/mediatheque/cove/documents/mon-agglo/conseils-communautaires/proces-verbaux/PV_CC_12_fevrier_2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2701/d8b19fb306e78b685b328a56e7f3672cc226477d_PV_CC_12_fevrier,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2701/d8b19fb306e78b685b328a56e7f3672cc226477d_PV_CC_12_fevrier.txt,pv.cr,12/02/2024,CA Ventoux-Comtat-Venaissin (COVE),Intercommunalité
4850/22133_Compte-rendu-CM-17-juin-2020.pdf,https://www.neuillysurmarne.fr/wp-content/uploads/2020/06/Compte-rendu-CM-17-juin-2020.pdf?x12167,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/4850/22133_Compte-rendu-CM-17-juin-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/4850/22133_Compte-rendu-CM-17-juin-2020.pdf.txt,pv.cr,17/06/2020,Neuilly-sur-Marne,Commune
5691/e10a84084f04ecf5ffba8bb2961eea50129565aa_Conseil-2020-06-,http://www.mairiedeniherne.fr/wp-content/uploads/2020/06/Conseil-2020-06-19.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5691/e10a84084f04ecf5ffba8bb2961eea50129565aa_Conseil-2020-06-,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5691/e10a84084f04ecf5ffba8bb2961eea50129565aa_Conseil-2020-06-.txt,pv.cr,19/06/2020,Niherne,Commune
1500/a29af36c9901cc5bf6ba0d2478f1ce49fd65e8b5_Conseil-municipa,https://www.chelles.fr/wp-content/uploads/2022/01/Conseil-municipal-du-9-juin-2020-compte-rendu.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1500/a29af36c9901cc5bf6ba0d2478f1ce49fd65e8b5_Conseil-municipa,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1500/a29af36c9901cc5bf6ba0d2478f1ce49fd65e8b5_Conseil-municipa.txt,pv.full,09/06/2020,Chelles,Commune
1882/fabb0_dossier-conseil-municipal-05-06-2020.pdf,http://www.beauvais.fr/docs/cm/annexes/2020/dossier-conseil-municipal-05-06-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1882/fabb0_dossier-conseil-municipal-05-06-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1882/fabb0_dossier-conseil-municipal-05-06-2020.pdf.txt,pv.cr,05/06/2020,Beauvais,Commune
1871/04a7fd8679d460ffde8fa22f2ef5d8c1baf2256d_20-C-10a_-_Compt,https://www.saintgermainenlaye.fr/fileadmin/www.saintgermainenlaye.fr/MEDIA/Mairie/Deliberations/2020/25-juin/20-C-10a_-_Compte-administratif-2019-Ville.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1871/04a7fd8679d460ffde8fa22f2ef5d8c1baf2256d_20-C-10a_-_Compt,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1871/04a7fd8679d460ffde8fa22f2ef5d8c1baf2256d_20-C-10a_-_Compt.txt,bdj,25/06/2020,Saint-Germain-en-Laye,Commune
1291/a9c54_COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf,http://www.lhaylesroses.fr/images/2-Ma-ville/comptes-rendus-CM/COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1291/a9c54_COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1291/a9c54_COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf.txt,pv.cr,23/05/2020,L'Ha¤-les-Roses,Commune
1291/dfa77_COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf,https://www.lhaylesroses.fr/images/2-Ma-ville/comptes-rendus-CM/COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1291/dfa77_COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1291/dfa77_COMPTE_RENDU_SYNTHETIQUE_CM_23-05-2020.pdf.txt,pv.cr,23/05/2020,L'Ha¤-les-Roses,Commune
5191/4674e98c59f01149cacf8ebbf487f7457a40e833_AVAPreglement_Ch,https://www.chazelles-sur-lyon.fr/wp-content/uploads/2020/07/AVAPreglement_Chazelles-sur-Lyon.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5191/4674e98c59f01149cacf8ebbf487f7457a40e833_AVAPreglement_Ch,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5191/4674e98c59f01149cacf8ebbf487f7457a40e833_AVAPreglement_Ch.txt,dlao.autres,01/07/2020,Chazelles-sur-Lyon,Commune
3245/b91d18ea8e835d18447c16fec41c81b6444ebada_CP2020-276DEL.pd,https://www.iledefrance.fr/actes/deliberations/CP2020-276DEL.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3245/b91d18ea8e835d18447c16fec41c81b6444ebada_CP2020-276DEL.pd,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3245/b91d18ea8e835d18447c16fec41c81b6444ebada_CP2020-276DEL.pd.txt,pv.cr,02/07/2020,Île-de-France,Conseil régional
6532/27b2b7bcbdb701edd214cba4d378a98a80ea86f9_PV-2020-juillet.,https://www.ville-pezenas.fr/wp-content/uploads/2022/03/PV-2020-juillet.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6532/27b2b7bcbdb701edd214cba4d378a98a80ea86f9_PV-2020-juillet.,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6532/27b2b7bcbdb701edd214cba4d378a98a80ea86f9_PV-2020-juillet..txt,pv.cr,29/07/2020,Pézenas,Commune
3897/0b973a568067af5b81599f352ab598002aa31397_Compte-rendu-som,https://www.gennesvaldeloire.fr/medias/2020/07/Compte-rendu-sommaire-du-06-juillet-2020-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3897/0b973a568067af5b81599f352ab598002aa31397_Compte-rendu-som,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3897/0b973a568067af5b81599f352ab598002aa31397_Compte-rendu-som.txt,pv.cr,06/07/2020,Gennes-Val-de-Loire,Commune
3241/dd7fa_budget_primitif-2016.pdf,https://www.centre-valdeloire.fr/sites/default/files/media/document/2020-06/budget_primitif-2016.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3241/dd7fa_budget_primitif-2016.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3241/dd7fa_budget_primitif-2016.pdf.txt,bdj,01/06/2020,Centre-Val de Loire,Conseil régional
2490/ac269c47479ae72573527286428e04e11c4f76c2_PV_conseil_CCES_,https://www.estuaire-sillon.fr/fileadmin/medias/EXTRANET_ELUS/1-Conseil_Communautaire/2024/150224/PV_conseil_CCES_15_02_2024_sign%C3%A9.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2490/ac269c47479ae72573527286428e04e11c4f76c2_PV_conseil_CCES_,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2490/ac269c47479ae72573527286428e04e11c4f76c2_PV_conseil_CCES_.txt,pv.cr,15/02/2024,CC Estuaire et Sillon,Intercommunalité
6241/31994_PV-10072020.pdf,https://semblancay.com/wp-content/uploads/2021/09/PV-10072020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6241/31994_PV-10072020.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6241/31994_PV-10072020.pdf.txt,pv.cr,10/07/2020,Semblançay,Commune
1930/bc45e_Compte-rendu-synthtique-CM-2707.pdf,https://www.villeneuve-saint-georges.fr/images/Compte-rendu-synthtique-CM-2707.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1930/bc45e_Compte-rendu-synthtique-CM-2707.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1930/bc45e_Compte-rendu-synthtique-CM-2707.pdf.txt,pv.cr,09/07/2020,Villeneuve-Saint-Georges,Commune
3241/cdef8_Compte_Administratif_Exercice_2019-Rapport.pdf,https://www.centre-valdeloire.fr/sites/default/files/media/document/2020-09/Compte_Administratif_Exercice_2019-Rapport.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3241/cdef8_Compte_Administratif_Exercice_2019-Rapport.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3241/cdef8_Compte_Administratif_Exercice_2019-Rapport.pdf.txt,bdj,03/07/2020,Centre-Val de Loire,Conseil régional
2564/ea795bf1773eac8886e6df53a476498a9b25aab7_01-Convocation-d,https://www.coeurdetarentaise.fr/wp-content/uploads/2024/03/01-Convocation-du-conseil-communautaire-du-26-mars-2024-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2564/ea795bf1773eac8886e6df53a476498a9b25aab7_01-Convocation-d,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2564/ea795bf1773eac8886e6df53a476498a9b25aab7_01-Convocation-d.txt,pv.cr,26/03/2024,CC Coeur de Tarentaise,Intercommunalité
2196/f6f9fbd498c71f9190b0aa77b1178994655e2be4_PV-du-20-12-2023,https://www.sud-retz-atlantique.fr/wp-content/uploads/2024/04/PV-du-20-12-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2196/f6f9fbd498c71f9190b0aa77b1178994655e2be4_PV-du-20-12-2023,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2196/f6f9fbd498c71f9190b0aa77b1178994655e2be4_PV-du-20-12-2023.txt,pv.cr,20/12/2023,CC Sud Retz Atlantique,Intercommunalité
2659/869f16b2463936d628316fd65f1831b1db63b047_pv-cc-du-19.12.2,https://www.cc-montsdupilat.fr/wp-content/uploads/2024/04/pv-cc-du-19.12.23.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2659/869f16b2463936d628316fd65f1831b1db63b047_pv-cc-du-19.12.2,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2659/869f16b2463936d628316fd65f1831b1db63b047_pv-cc-du-19.12.2.txt,pv.cr,19/12/2023,CC des Monts du Pilat,Intercommunalité
2681/5b09d868ca78449338ca7fef59306269f6138428_PV-CC22.02.2024.,https://www.cc-paysdetarascon.fr/wp-content/uploads/2024/03/PV-CC22.02.2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2681/5b09d868ca78449338ca7fef59306269f6138428_PV-CC22.02.2024.,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2681/5b09d868ca78449338ca7fef59306269f6138428_PV-CC22.02.2024..txt,pv.cr,22/02/2024,CC du Pays de Tarascon,Intercommunalité
2698/57390d9c3a3952c0bb0f83c1fedd5a36a66610ce_d_048_2024-envir,https://www.terredemeraude.fr/wp-content/uploads/2024/04/d_048_2024-envir-pcaet_annexe-2_diagnostic-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2698/57390d9c3a3952c0bb0f83c1fedd5a36a66610ce_d_048_2024-envir,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2698/57390d9c3a3952c0bb0f83c1fedd5a36a66610ce_d_048_2024-envir.txt,acte.delib,05/04/2024,CC Terre d'Émeraude Communauté,Intercommunalité
2698/5fc20e21245eeb1da8d054470e3ae7bbccd23127_d_048_2024-envir,https://www.terredemeraude.fr/wp-content/uploads/2024/04/d_048_2024-envir-pcaet_annexe-3_re_ees.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2698/5fc20e21245eeb1da8d054470e3ae7bbccd23127_d_048_2024-envir,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2698/5fc20e21245eeb1da8d054470e3ae7bbccd23127_d_048_2024-envir.txt,acte.delib,05/04/2024,CC Terre d'Émeraude Communauté,Intercommunalité
3824/60350dc648bf9f86288add8be47a2074688760f3_4-REGLEMENTw.pdf,https://www.linas.fr/wp-content/uploads/2023/05/4-REGLEMENTw.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3824/60350dc648bf9f86288add8be47a2074688760f3_4-REGLEMENTw.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3824/60350dc648bf9f86288add8be47a2074688760f3_4-REGLEMENTw.pdf.txt,dlao.autres,01/05/2023,Linas,Commune
3965/8bda2e41fde67bf15b6221e3a4f7e3ee548cc03a_1_PLH_CPS_Diagno,https://www.saulxleschartreux.fr/wp-content/uploads/2022/02/1_PLH_CPS_Diagnostic-2019-2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3965/8bda2e41fde67bf15b6221e3a4f7e3ee548cc03a_1_PLH_CPS_Diagno,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3965/8bda2e41fde67bf15b6221e3a4f7e3ee548cc03a_1_PLH_CPS_Diagno.txt,dlao.autres,01/02/2022,Saulx-les-Chartreux,Commune
2733/be284f80de675b16812505fe9a8a1428a308d657_annexe1-d_2024_0,http://www.valparisis.fr/sites/valparisis/files/document/annexe1-d_2024_020-pv-cc-050224.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2733/be284f80de675b16812505fe9a8a1428a308d657_annexe1-d_2024_0,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2733/be284f80de675b16812505fe9a8a1428a308d657_annexe1-d_2024_0.txt,pv.cr,03/04/2024,CA Val Parisis,Intercommunalité
2733/4662bec7232651680e58cf9cb4746c5452f26d0f_D_2024_076.pdf,http://www.valparisis.fr/sites/valparisis/files/document/D_2024_076.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2733/4662bec7232651680e58cf9cb4746c5452f26d0f_D_2024_076.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2733/4662bec7232651680e58cf9cb4746c5452f26d0f_D_2024_076.pdf.txt,acte.arrete,03/04/2024,CA Val Parisis,Intercommunalité
5587/c34d8f74e63e8244e3a68bc639a1ef67c988dd2b_2023_04_06_Delib,https://www.villeneuve92.com/fileadmin/user_upload/2023_04_06_Deliberations_22_a_30.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5587/c34d8f74e63e8244e3a68bc639a1ef67c988dd2b_2023_04_06_Delib,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5587/c34d8f74e63e8244e3a68bc639a1ef67c988dd2b_2023_04_06_Delib.txt,pv.cr,06/04/2023,Villeneuve-la-Garenne,Commune
3341/2f91d6b011d2acd796421ae04e3e7556e019666d_2024-016_annexe_,http://www.tournan-en-brie.fr/IMG/pdf/2024-016_annexe_rob.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3341/2f91d6b011d2acd796421ae04e3e7556e019666d_2024-016_annexe_,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3341/2f91d6b011d2acd796421ae04e3e7556e019666d_2024-016_annexe_.txt,acte.delib,11/03/2024,Tournan-en-Brie,Commune
6719/57204378c83aebe740013ddc9fbb83b0a3544a12_ODJ-Affichage.pd,https://www.mairie-emerainville.fr/wp-content/uploads/2023/06/ODJ-Affichage.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6719/57204378c83aebe740013ddc9fbb83b0a3544a12_ODJ-Affichage.pd,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6719/57204378c83aebe740013ddc9fbb83b0a3544a12_ODJ-Affichage.pd.txt,pv.cr,29/06/2023,Émerainville,Commune
6719/99bc2d9649e1bf52161d98da6f9448de015f8aa5_ODJ_Affichage.pd,https://www.mairie-emerainville.fr/wp-content/uploads/2024/03/ODJ_Affichage.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6719/99bc2d9649e1bf52161d98da6f9448de015f8aa5_ODJ_Affichage.pd,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6719/99bc2d9649e1bf52161d98da6f9448de015f8aa5_ODJ_Affichage.pd.txt,pv.cr,28/03/2024,Émerainville,Commune
2498/ed55e918b501d6900f7ef6f96565bbae2217c26c_dob_2024.pdf,https://www.cctnp.fr/telechargements/documents/dob/dob_2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2498/ed55e918b501d6900f7ef6f96565bbae2217c26c_dob_2024.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2498/ed55e918b501d6900f7ef6f96565bbae2217c26c_dob_2024.pdf.txt,acte.delib,22/02/2024,CC du Territoire Nord Picardie,Intercommunalité
5690/53b94348c036490e3b4fe012bf70020a36f8850e_bilan-concertati,https://www.ville-parmain.fr/sites/parmain/files/document/bilan-concertation-plu-page-349-a-450.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5690/53b94348c036490e3b4fe012bf70020a36f8850e_bilan-concertati,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5690/53b94348c036490e3b4fe012bf70020a36f8850e_bilan-concertati.txt,acte.delib,25/07/2023,Parmain,Commune
5996/d4ff92bf22fcdc01cafcd75c534c56d061d20d45_CR-14.04.2022.pd,https://www.nemours.fr/wp-content/uploads/2019/08/CR-14.04.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5996/d4ff92bf22fcdc01cafcd75c534c56d061d20d45_CR-14.04.2022.pd,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5996/d4ff92bf22fcdc01cafcd75c534c56d061d20d45_CR-14.04.2022.pd.txt,pv.cr,14/04/2022,Nemours,Commune
4650/99457ffa4467bc72ce03e2ad8acbf17a1d5a7e30_PV-du-11-12-23-s,https://www.vert-saint-denis.fr/wp-content/uploads/book/PV-du-11-12-23-signe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/4650/99457ffa4467bc72ce03e2ad8acbf17a1d5a7e30_PV-du-11-12-23-s,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/4650/99457ffa4467bc72ce03e2ad8acbf17a1d5a7e30_PV-du-11-12-23-s.txt,pv.cr,11/12/2023,Vert-Saint-Denis,Commune
